
1931	2	1	-1.25	
1932	2	1	-0.82	
1933	2	1	-0.82	
1934	2	1	-0.97	
1935	2	1	0.6	
1936	2	1	-0.61	
1937	2	1	-1.31	
1938	2	1	0.74	
1939	2	1	-0.8	
1940	2	1	-0.9	
1941	2	1	-0.54	
1942	2	1	-0.37	
1943	2	1	-0.26	
1944	2	1	0.16	
1945	2	1	-0.49	
1946	2	1	0.22	
1947	2	1	-0.56	
1948	2	1	-0.42	
1949	2	1	-0.58	
1950	2	1	-0.54	
1951	2	1	-0.22	
1952	2	1	-0.5	
1953	2	1	-0.25	
1954	2	1	0.11	
1955	2	1	0.26	
1956	2	1	0.42	
1957	2	1	0.04	
1958	2	1	0.01	
1959	2	1	0.42	
1960	2	1	0.32	
1961	2	1	-0.55	
1962	2	1	0.58	
1963	2	1	0.27	
1964	2	1	-0.43	
1965	2	1	-0.96	
1966	2	1	-0.32	
1967	2	1	-0.74	
1968	2	1	-0.68	
1969	2	1	-0.64	
1970	2	1	0.52	
1971	2	1	1.24	
1972	2	1	-0.22	
1973	2	1	0.58	
1974	2	1	0.68	
1975	2	1	0.23	
1976	2	1	-0.49	
1977	2	1	-0.03	
1978	2	1	0.31	
1979	2	1	-0.25	
1980	2	1	-0.12	
1981	2	1	0.59	
1982	2	1	0.13	
1983	2	1	-0.42	
1984	2	1	-0.42	
1985	2	1	0.02	
1986	2	1	0.41	
1987	2	1	-0.04	
1988	2	1	0.13	
1989	2	1	0.15	
1990	2	1	0.48	
1991	2	1	0.17	
1992	2	1	-0.21	
1993	2	1	-0.24	
1994	2	1	-0.02	
1995	2	1	0.06	
1996	2	1	0.36	
1997	2	1	-0.19	
1998	2	1	1.3	
1999	2	1	0.8	
2000	2	1	-0.24	
2001	2	1	0.52	
2002	2	1	0.24	
2003	2	1	0.14	
2004	2	1	0.33	
2005	2	1	0.46	
2006	2	1	0.68	
2007	2	1	0.13	
2008	2	1	0.43	
2009	2	1	0.38	
2010	2	1	0.97	
2011	2	1	0.8	
2012	2	1	0.19	
2013	2	1	0.54	
2014	2	1	0.11	
2015	2	1	0.6	
2016	2	1	1.09	
2017	2	1	0.39	
2018	2	1	1.02	
2019	2	1	1.23	
1900	3	1	0.16	
1901	3	1	-1.06	
1902	3	1	-0.93	
1903	3	1	-0.52	
1904	3	1	-0.85	
1905	3	1	-0.6	
1906	3	1	-1.16	
1907	3	1	-0.48	
1908	3	1	-0.38	
1909	3	1	-0.66	
1910	3	1	-0.66	
1911	3	1	-0.04	
1912	3	1	-1.1	
1913	3	1	-0.48	
1914	3	1	-0.57	
1915	3	1	-0.71	
1916	3	1	0.54	
1917	3	1	-0.41	
1918	3	1	-0.48	
1919	3	1	-0.84	
1920	3	1	-0.77	
1921	3	1	-0.8	
1922	3	1	-0.36	
1923	3	1	-0.74	
1924	3	1	0.13	
1925	3	1	-0.95	
1926	3	1	-1.18	
1927	3	1	-0.64	
1928	3	1	0.1	
1929	3	1	-0.31	
1930	3	1	-1.19	
1931	3	1	-0.97	
1932	3	1	-0.52	
1933	3	1	-0.88	
1934	3	1	-1.1	
1935	3	1	0.03	
1936	3	1	-1.04	
1937	3	1	-1.26	
1938	3	1	0.71	
1939	3	1	-0.47	
1940	3	1	-1.02	
1941	3	1	-0.33	
1942	3	1	-0.46	
1943	3	1	-0.2	
1944	3	1	-0.13	
1945	3	1	-0.76	
1946	3	1	0.19	
1947	3	1	-0.68	
1948	3	1	-0.25	
1949	3	1	-0.47	
1950	3	1	-0.73	
1951	3	1	-0.17	
1952	3	1	-0.38	
1953	3	1	-0.55	
1954	3	1	-0.1	
1955	3	1	0.23	
1956	3	1	0.45	
1957	3	1	-0.1	
1958	3	1	-0.07	
1959	3	1	0.16	
1960	3	1	-0.09	
1961	3	1	-0.51	
1962	3	1	0.31	
1963	3	1	-0.13	
1964	3	1	-0.58	
1965	3	1	-1.1	
1966	3	1	-0.28	
1967	3	1	-0.43	
1968	3	1	0.25	
1969	3	1	-0.26	
1970	3	1	0.67	
1971	3	1	0.77	
1972	3	1	-0.03	
1973	3	1	0.45	
1974	3	1	0.26	
1975	3	1	0.28	
1976	3	1	-0.14	
1977	3	1	0.2	
1978	3	1	0.2	
1979	3	1	0	
1980	3	1	-0.31	
1981	3	1	0.56	
1982	3	1	0.21	
1983	3	1	-0.3	
1984	3	1	-0.22	
1985	3	1	-0.03	
1986	3	1	0.23	
1987	3	1	-0.62	
1988	3	1	-0.28	
1989	3	1	0.22	
1990	3	1	0.62	
1991	3	1	-0.31	
1992	3	1	-0.6	
1993	3	1	-0.5	
1994	3	1	-0.4	
1995	3	1	-0.2	
1996	3	1	-0.18	
1997	3	1	0.16	
1998	3	1	0.76	
1999	3	1	1.02	
2000	3	1	-0.09	
2001	3	1	0.65	
2002	3	1	0.34	
2003	3	1	0.15	
2004	3	1	-0.21	
2005	3	1	0.51	
2006	3	1	0.19	
2007	3	1	0.34	
2008	3	1	0.28	
2009	3	1	0.14	
2010	3	1	0.8	
2011	3	1	0.57	
2012	3	1	0.05	
2013	3	1	0.57	
2014	3	1	0.15	
2015	3	1	0.45	
2016	3	1	1.22	
2017	3	1	0.72	
2018	3	1	0.9	
1900	4	1	0.3	
1901	4	1	-0.74	
1902	4	1	-0.94	
1903	4	1	-0.63	
1904	4	1	-0.71	
1905	4	1	-0.55	
1906	4	1	-1.34	
1907	4	1	-0.7	
1908	4	1	-0.49	
1909	4	1	-0.57	
1910	4	1	-0.72	
1911	4	1	0.06	
1912	4	1	-1.14	
1913	4	1	-0.71	
1914	4	1	-0.48	
1915	4	1	-0.65	
1916	4	1	0.65	
1917	4	1	-0.3	
1918	4	1	-0.67	
1919	4	1	-1.15	
1920	4	1	-0.88	
1921	4	1	-1.06	
1922	4	1	-0.38	
1923	4	1	-0.9	
1924	4	1	-0.06	
1925	4	1	-0.94	
1926	4	1	-0.76	
1927	4	1	-0.96	
1928	4	1	0.2	
1929	4	1	-0.35	
1930	4	1	-0.78	
1931	4	1	-0.88	
1932	4	1	-0.45	
1933	4	1	-0.77	
1934	4	1	-0.73	
1935	4	1	-0.03	
1936	4	1	-1.07	
1937	4	1	-1.23	
1938	4	1	0.79	
1939	4	1	-0.15	
1940	4	1	-0.85	
1941	4	1	-0.05	
1942	4	1	-0.02	
1943	4	1	-0.26	
1944	4	1	-0.56	
1945	4	1	-0.95	
1946	4	1	0.07	
1947	4	1	-0.41	
1948	4	1	-0.24	
1949	4	1	-0.81	
1950	4	1	0.11	
1951	4	1	-0.3	
1952	4	1	-0.43	
1953	4	1	-0.33	
1954	4	1	-0.19	
1955	4	1	0.25	
1956	4	1	0.68	
1957	4	1	-0.09	
1958	4	1	-0.15	
1959	4	1	-0.01	
1960	4	1	-0.17	
1961	4	1	-0.19	
1962	4	1	-0.04	
1963	4	1	-0.37	
1964	4	1	-0.54	
1965	4	1	-0.85	
1966	4	1	-0.25	
1967	4	1	-0.68	
1968	4	1	0.11	
1969	4	1	-0.43	
1970	4	1	0.41	
1971	4	1	0.39	
1972	4	1	-0.07	
1973	4	1	0.32	
1974	4	1	0.55	
1975	4	1	0.28	
1976	4	1	0.1	
1977	4	1	0.21	
1978	4	1	0.54	
1979	4	1	-0.04	
1980	4	1	-0.3	
1981	4	1	0.51	
1982	4	1	0.16	
1983	4	1	-0.23	
1984	4	1	-0.13	
1985	4	1	0.13	
1986	4	1	0.13	
1987	4	1	-0.46	
1988	4	1	-0.23	
1989	4	1	0.33	
1990	4	1	0.64	
1991	4	1	-0.44	
1992	4	1	-0.63	
1993	4	1	-0.42	
1994	4	1	-0.65	
1995	4	1	-0.11	
1996	4	1	0.02	
1997	4	1	-0.07	
1998	4	1	0.75	
1999	4	1	0.83	
2000	4	1	0.22	
2001	4	1	0.59	
2002	4	1	0.26	
2003	4	1	0.27	
2004	4	1	-0.05	
2005	4	1	0.37	
2006	4	1	0.24	
2007	4	1	0.19	
2008	4	1	0.36	
2009	4	1	0.15	
2010	4	1	0.74	
2011	4	1	0.44	
2012	4	1	0.28	
2013	4	1	0.8	
2014	4	1	0.74	
2015	4	1	0.51	
2016	4	1	1.33	
2017	4	1	0.86	
2018	4	1	0.96	
1900	5	1	0.14	
1901	5	1	-0.58	
1902	5	1	-1	
1903	5	1	-0.64	
1904	5	1	-0.46	
1905	5	1	-0.6	
1906	5	1	-1.17	
1907	5	1	-0.67	
1908	5	1	-0.51	
1909	5	1	-0.44	
1910	5	1	-0.46	
1911	5	1	0.01	
1912	5	1	-1.1	
1913	5	1	-1	
1914	5	1	-0.56	
1915	5	1	-0.9	
1916	5	1	0.21	
1917	5	1	0	
1918	5	1	-0.39	
1919	5	1	-0.96	
1920	5	1	-1.13	
1921	5	1	-0.77	
1922	5	1	-0.35	
1923	5	1	-0.18	
1924	5	1	-0.16	
1925	5	1	-0.4	
1926	5	1	-0.95	
1927	5	1	-0.83	
1928	5	1	-0.27	
1929	5	1	-0.34	
1930	5	1	-0.59	
1931	5	1	-0.54	
1932	5	1	-0.75	
1933	5	1	-1.02	
1934	5	1	-0.82	
1935	5	1	-0.6	
1936	5	1	-1.28	
1937	5	1	-1.16	
1938	5	1	0.51	
1939	5	1	-0.25	
1940	5	1	-1.09	
1941	5	1	-0.38	
1942	5	1	0.27	
1943	5	1	0.04	
1944	5	1	-0.45	
1945	5	1	-0.9	
1946	5	1	0.16	
1947	5	1	-0.2	
1948	5	1	-0.63	
1949	5	1	-0.52	
1950	5	1	0.53	
1951	5	1	-0.62	
1952	5	1	-0.54	
1953	5	1	-0.25	
1954	5	1	-0.01	
1955	5	1	0.22	
1956	5	1	0.67	
1957	5	1	-0.11	
1958	5	1	-0.34	
1959	5	1	-0.25	
1960	5	1	0.26	
1961	5	1	-0.17	
1962	5	1	0.26	
1963	5	1	-0.24	
1964	5	1	-0.35	
1965	5	1	-0.78	
1966	5	1	-0.58	
1967	5	1	-0.37	
1968	5	1	-0.02	
1969	5	1	-0.49	
1970	5	1	-0.02	
1971	5	1	0.34	
1972	5	1	-0.28	
1973	5	1	0.3	
1974	5	1	0.56	
1975	5	1	0.36	
1976	5	1	-0.11	
1977	5	1	-0.41	
1978	5	1	0.26	
1979	5	1	-0.07	
1980	5	1	-0.02	
1981	5	1	0.35	
1982	5	1	0.12	
1983	5	1	-0.32	
1984	5	1	-0.07	
1985	5	1	0.26	
1986	5	1	0.41	
1987	5	1	-0.23	
1988	5	1	0.13	
1989	5	1	0.64	
1990	5	1	0.53	
1991	5	1	-0.22	
1992	5	1	-0.48	
1993	5	1	-0.22	
1994	5	1	-0.29	
1995	5	1	0.12	
1996	5	1	-0.01	
1997	5	1	0.01	
1998	5	1	0.75	
1999	5	1	0.53	
2000	5	1	0.47	
2001	5	1	0.8	
2002	5	1	0.49	
2003	5	1	0.26	
2004	5	1	0.2	
2005	5	1	0.44	
2006	5	1	0.18	
2007	5	1	0.65	
2008	5	1	0.11	
2009	5	1	0.07	
2010	5	1	0.62	
2011	5	1	0.3	
2012	5	1	0.26	
2013	5	1	0.7	
2014	5	1	0.67	
2015	5	1	0.38	
2016	5	1	1.36	
2017	5	1	0.75	
2018	5	1	0.88	
1900	6	1	-0.05	
1901	6	1	-0.51	
1902	6	1	-0.89	
1903	6	1	-0.67	
1904	6	1	-0.64	
1905	6	1	-0.53	
1906	6	1	-1.01	
1907	6	1	-0.33	
1908	6	1	-0.44	
1909	6	1	-0.39	
1910	6	1	-0.42	
1911	6	1	-0.17	
1912	6	1	-0.72	
1913	6	1	-0.84	
1914	6	1	-0.61	
1915	6	1	-0.44	
1916	6	1	0.16	
1917	6	1	-0.07	
1918	6	1	-0.24	
1919	6	1	-1.05	
1920	6	1	-0.83	
1921	6	1	-0.24	
1922	6	1	-0.01	
1923	6	1	-0.08	
1924	6	1	-0.15	
1925	6	1	-0.45	
1926	6	1	-0.8	
1927	6	1	-0.8	
1928	6	1	-0.34	
1929	6	1	-0.42	
1930	6	1	-0.75	
1931	6	1	-0.62	
1932	6	1	-0.71	
1933	6	1	-1.21	
1934	6	1	-1.07	
1935	6	1	-0.4	
1936	6	1	-0.85	
1937	6	1	-1.04	
1938	6	1	0.2	
1939	6	1	-0.35	
1940	6	1	-0.97	
1941	6	1	-0.21	
1942	6	1	-0.04	
1943	6	1	0.41	
1944	6	1	-0.53	
1945	6	1	-0.78	
1946	6	1	-0.27	
1947	6	1	-0.53	
1948	6	1	-0.74	
1949	6	1	-0.63	
1950	6	1	0.4	
1951	6	1	-0.39	
1952	6	1	-0.56	
1953	6	1	-0.1	
1954	6	1	-0.08	
1955	6	1	-0.03	
1956	6	1	0.3	
1957	6	1	-0.25	
1958	6	1	-0.29	
1959	6	1	-0.26	
1960	6	1	0	
1961	6	1	-0.14	
1962	6	1	0.44	
1963	6	1	-0.27	
1964	6	1	-0.3	
1965	6	1	-0.65	
1966	6	1	-0.46	
1967	6	1	-0.27	
1968	6	1	-0.48	
1969	6	1	-0.26	
1970	6	1	0.05	
1971	6	1	0.42	
1972	6	1	-0.38	
1973	6	1	0.38	
1974	6	1	0.58	
1975	6	1	0.09	
1976	6	1	-0.11	
1977	6	1	-0.48	
1978	6	1	0.35	
1979	6	1	0.04	
1980	6	1	-0.02	
1981	6	1	0.28	
1982	6	1	-0.04	
1983	6	1	-0.33	
1984	6	1	-0.03	
1985	6	1	0.15	
1986	6	1	0.17	
1987	6	1	0.07	
1988	6	1	0.38	
1989	6	1	0.36	
1990	6	1	0.46	
1991	6	1	-0.09	
1992	6	1	-0.35	
1993	6	1	-0.27	
1994	6	1	-0.3	
1995	6	1	-0.1	
1996	6	1	-0.04	
1997	6	1	0.4	
1998	6	1	0.78	
1999	6	1	0.82	
2000	6	1	0.29	
2001	6	1	0.68	
2002	6	1	0.5	
2003	6	1	0.65	
2004	6	1	0.17	
2005	6	1	0.58	
2006	6	1	0.16	
2007	6	1	0.64	
2008	6	1	0.34	
2009	6	1	0.11	
2010	6	1	0.61	
2011	6	1	0.37	
2012	6	1	0.2	
2013	6	1	0.4	
2014	6	1	0.86	
2015	6	1	0.29	
2016	6	1	1.25	
2017	6	1	0.9	
2018	6	1	0.73	
1900	7	1	-0.09	
1901	7	1	-0.37	
1902	7	1	-0.77	
1903	7	1	-0.65	
1904	7	1	-0.61	
1905	7	1	-0.75	
1906	7	1	-0.91	
1907	7	1	-0.25	
1908	7	1	-0.47	
1909	7	1	-0.34	
1910	7	1	-0.35	
1911	7	1	-0.03	
1912	7	1	-0.38	
1913	7	1	-0.68	
1914	7	1	-0.56	
1915	7	1	-0.52	
1916	7	1	0.08	
1917	7	1	0	
1918	7	1	-0.26	
1919	7	1	-0.35	
1920	7	1	-0.08	
1921	7	1	-0.13	
1922	7	1	-0.12	
1923	7	1	-0.41	
1924	7	1	-0.23	
1925	7	1	-0.43	
1926	7	1	-0.55	
1927	7	1	-0.5	
1928	7	1	-0.14	
1929	7	1	-0.68	
1930	7	1	-0.58	
1931	7	1	-0.66	
1932	7	1	-0.68	
1933	7	1	-0.82	
1934	7	1	-0.4	
1935	7	1	-0.51	
1936	7	1	-0.73	
1937	7	1	-0.75	
1938	7	1	-0.21	
1939	7	1	-0.64	
1940	7	1	-0.62	
1941	7	1	0.17	
1942	7	1	0.01	
1943	7	1	0.46	
1944	7	1	-0.38	
1945	7	1	-0.36	
1946	7	1	0	
1947	7	1	-0.46	
1948	7	1	-0.45	
1949	7	1	-0.53	
1950	7	1	0.46	
1951	7	1	0.01	
1952	7	1	-0.29	
1953	7	1	-0.33	
1954	7	1	-0.2	
1955	7	1	-0.03	
1956	7	1	-0.04	
1957	7	1	-0.26	
1958	7	1	-0.18	
1959	7	1	-0.02	
1960	7	1	-0.04	
1961	7	1	-0.15	
1962	7	1	0.24	
1963	7	1	-0.34	
1964	7	1	-0.2	
1965	7	1	-0.56	
1966	7	1	-0.57	
1967	7	1	0.01	
1968	7	1	-0.42	
1969	7	1	-0.19	
1970	7	1	0.05	
1971	7	1	0.32	
1972	7	1	-0.16	
1973	7	1	0.53	
1974	7	1	0.39	
1975	7	1	0.06	
1976	7	1	-0.04	
1977	7	1	-0.59	
1978	7	1	-0.17	
1979	7	1	0.12	
1980	7	1	0	
1981	7	1	0.18	
1982	7	1	0	
1983	7	1	-0.21	
1984	7	1	0.14	
1985	7	1	0.23	
1986	7	1	0.06	
1987	7	1	0.12	
1988	7	1	0.45	
1989	7	1	0.36	
1990	7	1	0.33	
1991	7	1	-0.06	
1992	7	1	-0.07	
1993	7	1	0.14	
1994	7	1	-0.22	
1995	7	1	-0.28	
1996	7	1	-0.08	
1997	7	1	0.31	
1998	7	1	1.01	
1999	7	1	0.68	
2000	7	1	0.51	
2001	7	1	0.59	
2002	7	1	0.44	
2003	7	1	0.51	
2004	7	1	0.19	
2005	7	1	0.73	
2006	7	1	0.28	
2007	7	1	0.49	
2008	7	1	0.29	
2009	7	1	0.23	
2010	7	1	0.61	
2011	7	1	0.25	
2012	7	1	0.31	
2013	7	1	0.59	
2014	7	1	0.8	
2015	7	1	0.5	
2016	7	1	1.2	
2017	7	1	0.85	
2018	7	1	0.72	
1900	8	1	-0.04	
1901	8	1	-0.62	
1902	8	1	-0.83	
1903	8	1	-0.89	
1904	8	1	-0.91	
1905	8	1	-0.81	
1906	8	1	-0.7	
1907	8	1	-0.39	
1908	8	1	-0.57	
1909	8	1	-0.28	
1910	8	1	-0.43	
1911	8	1	-0.11	
1912	8	1	-0.4	
1913	8	1	-0.64	
1914	8	1	-0.74	
1915	8	1	-0.33	
1916	8	1	0.08	
1917	8	1	0.12	
1918	8	1	-0.01	
1919	8	1	-0.07	
1920	8	1	-0.25	
1921	8	1	-0.09	
1922	8	1	-0.33	
1923	8	1	-0.59	
1924	8	1	-0.27	
1925	8	1	-0.71	
1926	8	1	-0.48	
1927	8	1	-0.6	
1928	8	1	-0.14	
1929	8	1	-0.67	
1930	8	1	-0.9	
1931	8	1	-0.68	
1932	8	1	-0.73	
1933	8	1	-0.97	
1934	8	1	-0.51	
1935	8	1	-0.81	
1936	8	1	-0.46	
1937	8	1	-0.66	
1938	8	1	-0.29	
1939	8	1	-0.6	
1940	8	1	-0.3	
1941	8	1	-0.23	
1942	8	1	0.03	
1943	8	1	0.07	
1944	8	1	-0.4	
1945	8	1	0.16	
1946	8	1	-0.46	
1947	8	1	-0.55	
1948	8	1	-0.31	
1949	8	1	-0.4	
1950	8	1	0.54	
1951	8	1	-0.04	
1952	8	1	-0.07	
1953	8	1	-0.44	
1954	8	1	-0.24	
1955	8	1	-0.07	
1956	8	1	0.03	
1957	8	1	-0.21	
1958	8	1	0.16	
1959	8	1	-0.01	
1960	8	1	-0.1	
1961	8	1	-0.22	
1962	8	1	-0.21	
1963	8	1	-0.21	
1964	8	1	-0.25	
1965	8	1	-0.63	
1966	8	1	-0.6	
1967	8	1	0.24	
1968	8	1	-0.18	
1969	8	1	-0.02	
1970	8	1	0.1	
1971	8	1	0.35	
1972	8	1	0.03	
1973	8	1	0.54	
1974	8	1	0.2	
1975	8	1	0.37	
1976	8	1	-0.07	
1977	8	1	-0.25	
1978	8	1	-0.17	
1979	8	1	-0.11	
1980	8	1	-0.12	
1981	8	1	-0.24	
1982	8	1	0.01	
1983	8	1	-0.04	
1984	8	1	0.14	
1985	8	1	0.13	
1986	8	1	0.01	
1987	8	1	0.28	
1988	8	1	0.4	
1989	8	1	0.45	
1990	8	1	0.08	
1991	8	1	-0.05	
1992	8	1	-0.22	
1993	8	1	0.22	
1994	8	1	-0.17	
1995	8	1	-0.26	
1996	8	1	-0.05	
1997	8	1	0.2	
1998	8	1	0.84	
1999	8	1	0.46	
2000	8	1	0.47	
2001	8	1	0.76	
2002	8	1	0.43	
2003	8	1	0.46	
2004	8	1	0.25	
2005	8	1	0.69	
2006	8	1	0.22	
2007	8	1	0.27	
2008	8	1	0	
2009	8	1	0.54	
2010	8	1	0.63	
2011	8	1	0.48	
2012	8	1	0.24	
2013	8	1	0.63	
2014	8	1	0.62	
2015	8	1	0.4	
2016	8	1	0.96	
2017	8	1	0.92	
2018	8	1	0.67	
1900	9	1	-0.28	
1901	9	1	-0.45	
1902	9	1	-0.96	
1903	9	1	-0.91	
1904	9	1	-0.91	
1905	9	1	-1.09	
1906	9	1	-0.61	
1907	9	1	-0.48	
1908	9	1	-0.84	
1909	9	1	-0.16	
1910	9	1	-0.3	
1911	9	1	-0.2	
1912	9	1	-0.48	
1913	9	1	-0.39	
1914	9	1	-0.47	
1915	9	1	0.18	
1916	9	1	0.19	
1917	9	1	0.37	
1918	9	1	-0.25	
1919	9	1	-0.25	
1920	9	1	0.04	
1921	9	1	0.09	
1922	9	1	-0.22	
1923	9	1	-0.45	
1924	9	1	-0.03	
1925	9	1	-0.75	
1926	9	1	-0.4	
1927	9	1	-0.59	
1928	9	1	-0.2	
1929	9	1	-0.57	
1930	9	1	-1.04	
1931	9	1	-0.98	
1932	9	1	-0.66	
1933	9	1	-0.59	
1934	9	1	-0.54	
1935	9	1	-0.8	
1936	9	1	-0.72	
1937	9	1	-0.48	
1938	9	1	-0.13	
1939	9	1	-0.57	
1940	9	1	0.02	
1941	9	1	-0.66	
1942	9	1	0.36	
1943	9	1	-0.1	
1944	9	1	-0.34	
1945	9	1	0.41	
1946	9	1	-0.54	
1947	9	1	-0.6	
1948	9	1	-0.54	
1949	9	1	0.1	
1950	9	1	0.38	
1951	9	1	-0.41	
1952	9	1	-0.11	
1953	9	1	-0.34	
1954	9	1	-0.35	
1955	9	1	-0.19	
1956	9	1	-0.17	
1957	9	1	-0.17	
1958	9	1	-0.04	
1959	9	1	0.27	
1960	9	1	0.1	
1961	9	1	-0.37	
1962	9	1	-0.06	
1963	9	1	-0.28	
1964	9	1	-0.48	
1965	9	1	-0.38	
1966	9	1	-0.48	
1967	9	1	0.04	
1968	9	1	-0.26	
1969	9	1	-0.13	
1970	9	1	0.1	
1971	9	1	0.08	
1972	9	1	0.12	
1973	9	1	0.52	
1974	9	1	0.31	
1975	9	1	0.52	
1976	9	1	-0.19	
1977	9	1	-0.1	
1978	9	1	-0.3	
1979	9	1	-0.11	
1980	9	1	-0.04	
1981	9	1	-0.18	
1982	9	1	-0.02	
1983	9	1	0.14	
1984	9	1	0.15	
1985	9	1	0.15	
1986	9	1	0.11	
1987	9	1	0.25	
1988	9	1	0.49	
1989	9	1	0.45	
1990	9	1	-0.05	
1991	9	1	-0.15	
1992	9	1	-0.41	
1993	9	1	0.13	
1994	9	1	-0.33	
1995	9	1	-0.09	
1996	9	1	0.17	
1997	9	1	0.19	
1998	9	1	0.89	
1999	9	1	0.85	
2000	9	1	0.46	
2001	9	1	0.71	
2002	9	1	0.64	
2003	9	1	0.42	
2004	9	1	0.17	
2005	9	1	0.79	
2006	9	1	0.41	
2007	9	1	0.33	
2008	9	1	0.13	
2009	9	1	0.52	
2010	9	1	0.55	
2011	9	1	0.23	
2012	9	1	0.13	
2013	9	1	0.75	
2014	9	1	0.56	
2015	9	1	0.4	
2016	9	1	1.06	
2017	9	1	0.69	
2018	9	1	0.55	
1900	10	1	-0.64	
1901	10	1	-0.83	
1902	10	1	-0.94	
1903	10	1	-0.65	
1904	10	1	-1.04	
1905	10	1	-1.21	
1906	10	1	-0.71	
1907	10	1	-0.82	
1908	10	1	-0.93	
1909	10	1	-0.27	
1910	10	1	-0.35	
1911	10	1	-0.48	
1912	10	1	-0.51	
1913	10	1	-0.19	
1914	10	1	-0.35	
1915	10	1	0.23	
1916	10	1	0.2	
1917	10	1	0.02	
1918	10	1	-0.42	
1919	10	1	-0.09	
1920	10	1	-0.25	
1921	10	1	0.06	
1922	10	1	0.25	
1923	10	1	-0.28	
1924	10	1	-0.16	
1925	10	1	-0.93	
1926	10	1	-0.08	
1927	10	1	-0.4	
1928	10	1	-0.33	
1929	10	1	-0.54	
1930	10	1	-0.8	
1931	10	1	-0.83	
1932	10	1	-0.46	
1933	10	1	-0.43	
1934	10	1	-0.43	
1935	10	1	-0.6	
1936	10	1	-0.24	
1937	10	1	-0.41	
1938	10	1	0.18	
